id,smiles,energy,stability_score,molecular_weight,fluorine_count,logp,tpsa,rotatable_bonds,hbd,hba,optimization_converged,generation_time,created_at
3120,FCCCCCCC(F)CF,9.924656148013634,100.0,168.20199999999997,3,3.214000000000002,0.0,7,0,0,1,0.01069951057434082,2025-05-27 09:45:29
7215,CCCC(F)C(C)C(F)F,9.926050416228785,100.0,154.17499999999998,3,3.025800000000002,0.0,4,0,0,1,0.011854410171508789,2025-05-27 09:45:41
2419,CC(F)(F)CCCCC(F)CF,9.926489440096434,100.0,186.19199999999995,4,3.5096000000000025,0.0,6,0,0,1,0.01343989372253418,2025-05-27 09:45:26
2147,CC(F)CCC(F)(F)C(C)F,9.939224897176942,100.0,172.16499999999996,4,3.1179000000000023,0.0,4,0,0,1,0.010023832321166992,2025-05-27 09:45:26
6046,CC(CF)C(F)(F)CCF,9.94085346492911,85.0,158.138,4,2.586900000000001,0.0,4,0,0,1,0.008767366409301758,2025-05-27 09:45:38
7658,CCC(F)(F)CCCCC(F)F,9.942947753796352,100.0,186.19199999999995,4,3.8572000000000024,0.0,6,0,0,1,0.010560750961303711,2025-05-27 09:45:41
432,FCCC(F)CCCCCC(F)F,9.948852480739127,100.0,200.21899999999997,4,3.899700000000003,0.0,8,0,0,1,0.015444040298461914,2025-05-27 09:45:21
801,CCCC(C)CC(F)F,9.955046106057312,95.0,136.185,2,3.0778000000000016,0.0,4,0,0,1,0.010102510452270508,2025-05-27 09:45:21
507,CC(F)CC(F)C(C)C(F)F,9.957753474049829,100.0,172.165,4,2.9738000000000016,0.0,4,0,0,1,0.012263059616088867,2025-05-27 09:45:21
2067,CC1(F)CCC(F)C(F)C1,9.960534361940693,100.0,152.159,3,2.574700000000001,0.0,0,0,0,1,0.009010076522827148,2025-05-27 09:45:26
795,CCC(CF)CCC(F)F,9.961909683778117,100.0,154.17499999999998,3,3.027400000000002,0.0,5,0,0,1,0.012068748474121094,2025-05-27 09:45:21
2365,FCC1CC(F)(F)CCC1F,9.970910178762171,100.0,170.14899999999997,4,2.729400000000001,0.0,1,0,0,1,0.008512735366821289,2025-05-27 09:45:26
8665,CC(C)(F)CC(F)CF,9.975751494263541,95.0,140.148,3,2.432200000000001,0.0,3,0,0,1,0.008674383163452148,2025-05-27 09:45:43
276,CCC(F)CC(C)C,9.984105368876332,75.0,118.195,1,2.7806000000000015,0.0,3,0,0,1,0.010082721710205078,2025-05-27 09:45:21
1487,CC(F)C(F)(F)C(C)F,9.9933587883831,75.0,144.11100000000002,4,2.3377000000000008,0.0,2,0,0,1,0.007620334625244141,2025-05-27 09:45:24
843,CC(F)C(F)(F)CCCCCF,10.009285986364596,100.0,186.19199999999995,4,3.5096000000000025,0.0,6,0,0,1,0.01055908203125,2025-05-27 09:45:21
2175,FC1CCC(F)(C(F)F)CC1,10.010634683641076,100.0,170.14899999999997,4,2.871900000000002,0.0,1,0,0,1,0.013099193572998047,2025-05-27 09:45:26
5866,CCC(F)CCCC(F)C(C)F,10.011526978680212,100.0,182.22899999999998,3,3.600900000000003,0.0,6,0,0,1,0.013309001922607422,2025-05-27 09:45:35
4061,CCCC(F)(F)C(C)CF,10.012962717638084,100.0,154.17499999999998,3,3.027400000000002,0.0,4,0,0,1,0.011335611343383789,2025-05-27 09:45:32
1877,FCCCC(F)CCC(F)F,10.015760276127084,100.0,172.165,4,3.119500000000002,0.0,6,0,0,1,0.011623859405517578,2025-05-27 09:45:24
5888,CCCC(F)CCC(C)F,10.019159241377762,100.0,150.212,2,3.262800000000002,0.0,5,0,0,1,0.013638734817504883,2025-05-27 09:45:35
9507,FCC(F)CCCCCC(F)C(F)C(F)F,10.040420315901455,100.0,250.22599999999994,6,4.185800000000003,0.0,9,0,0,1,0.022080183029174805,2025-05-27 09:45:46
5924,CCC(F)CC(F)CCCF,10.041932101710364,100.0,168.20199999999997,3,3.2124000000000015,0.0,6,0,0,1,0.015459775924682617,2025-05-27 09:45:35
909,CC(C)C(F)(F)C(F)CCF,10.042749072219427,100.0,172.16499999999996,4,2.9754000000000014,0.0,4,0,0,1,0.010599374771118164,2025-05-27 09:45:21
13,CCC(C)(C)CF,10.042961102076955,75.0,104.168,1,2.3921,0.0,2,0,0,1,0.007226228713989258,2025-05-27 09:45:21
4339,CCCCC(C(F)F)C(F)F,10.049270817343954,100.0,172.16499999999996,4,3.323000000000002,0.0,5,0,0,1,0.011970758438110352,2025-05-27 09:45:32
567,CCCCCC(F)(F)C(F)CF,10.051146017849645,100.0,186.19199999999998,4,3.5096000000000025,0.0,6,0,0,1,0.011580944061279297,2025-05-27 09:45:21
3071,CCC(F)C(F)C(C)C,10.06851929921203,95.0,136.185,2,2.728600000000001,0.0,3,0,0,1,0.008546113967895508,2025-05-27 09:45:29
828,CCCC(F)C(F)(F)CC,10.080186954818773,100.0,154.17499999999998,3,3.169900000000002,0.0,4,0,0,1,0.010018110275268555,2025-05-27 09:45:21
7557,FCCCCCCCCC(F)F,10.085476752467361,100.0,182.22899999999998,3,3.9517000000000033,0.0,8,0,0,1,0.015845060348510742,2025-05-27 09:45:41
3235,CC1CC(F)(F)CCC1(F)F,10.089843525258141,100.0,170.14899999999997,4,3.0770000000000017,0.0,0,0,0,1,0.00635838508605957,2025-05-27 09:45:29
42,CCC(F)CC(CF)CF,10.090427359304861,100.0,154.17499999999998,3,2.679800000000001,0.0,5,0,0,1,0.01009678840637207,2025-05-27 09:45:21
2482,CC(F)C(F)CC(C)(C)F,10.10206144518048,100.0,154.17499999999998,3,2.8207000000000013,0.0,3,0,0,1,0.010558605194091797,2025-05-27 09:45:26
2190,CC(C)C(F)C(C)C,10.108953728570048,75.0,118.195,1,2.6365000000000007,0.0,2,0,0,1,0.0075757503509521484,2025-05-27 09:45:26
4090,CCCCC(F)CCC(F)CF,10.119849456721917,100.0,182.22899999999996,3,3.6025000000000027,0.0,7,0,0,1,0.019173860549926758,2025-05-27 09:45:32
806,CCCC(C)(F)CCF,10.121878100392621,95.0,136.185,2,2.8743000000000016,0.0,4,0,0,1,0.009026288986206055,2025-05-27 09:45:21
754,CCCCC(F)CCC(C)F,10.126178803861833,100.0,164.23899999999998,2,3.6529000000000025,0.0,6,0,0,1,0.0175018310546875,2025-05-27 09:45:21
7291,CCC(F)CCC(F)(F)CCCCF,10.13599653975469,100.0,214.24599999999995,4,4.289800000000004,0.0,8,0,0,1,0.020631790161132812,2025-05-27 09:45:41
3024,CC(CF)CC(F)CCF,10.136014122270991,100.0,154.17499999999998,3,2.679800000000001,0.0,5,0,0,1,0.010068655014038086,2025-05-27 09:45:29
6618,FC1CCC(C(F)F)C(F)C1,10.153663764883246,100.0,170.149,4,2.727800000000001,0.0,1,0,0,1,0.011242151260375977,2025-05-27 09:45:38
701,FCC1CCCCC1,10.16015966725459,75.0,116.179,1,2.536200000000001,0.0,1,0,0,1,0.009160518646240234,2025-05-27 09:45:21
4843,FCC(F)CCCCC(F)C(F)F,10.162456267366947,85.0,204.18199999999993,5,3.457600000000002,0.0,7,0,0,1,0.011924028396606445,2025-05-27 09:45:32
286,CC(F)C(C)(C)C,10.183558264508928,75.0,104.16799999999999,1,2.3905000000000003,0.0,0,0,0,1,0.007600069046020508,2025-05-27 09:45:21
826,CCCC(F)C(C)(C)F,10.187061421110634,95.0,136.185,2,2.872700000000002,0.0,3,0,0,1,0.011792421340942383,2025-05-27 09:45:21
1756,CCCCCC(F)CC,10.195461260729555,75.0,132.22199999999998,1,3.3148000000000026,0.0,5,0,0,1,0.013471364974975586,2025-05-27 09:45:24
301,CC1(F)C(F)CCCC1F,10.206286114716328,100.0,152.159,3,2.574700000000001,0.0,0,0,0,1,0.007891654968261719,2025-05-27 09:45:21
6780,CCCCC(F)CC(F)CCC,10.208377449219379,100.0,178.266,2,4.043000000000004,0.0,7,0,0,1,0.023726940155029297,2025-05-27 09:45:38
2455,CC1C(F)CC(F)(F)CC1F,10.214290962425766,100.0,170.14899999999997,4,2.727800000000001,0.0,0,0,0,1,0.006060600280761719,2025-05-27 09:45:26
2616,CCCCCCCCC(C)F,10.216802190593045,85.0,160.276,1,4.095000000000003,0.0,7,0,0,1,0.024343490600585938,2025-05-27 09:45:26
9064,CCC(F)(F)CC(F)C(C)F,10.226542765989333,100.0,172.165,4,3.1179000000000023,0.0,4,0,0,1,0.01211857795715332,2025-05-27 09:45:46
2302,CCC(F)CC(C)(F)CF,10.231059582281116,100.0,154.17499999999998,3,2.822300000000001,0.0,4,0,0,1,0.01147007942199707,2025-05-27 09:45:26
4009,CCC(F)(F)CCCCCF,10.233476295171968,100.0,168.20199999999997,3,3.561600000000003,0.0,6,0,0,1,0.01469564437866211,2025-05-27 09:45:32
852,FCC1CCCC(F)C1(F)F,10.237908924582268,100.0,170.14899999999997,4,2.729400000000001,0.0,1,0,0,1,0.008758783340454102,2025-05-27 09:45:21
8153,CC(F)CCCC(F)(F)C(F)F,10.261149910369348,85.0,190.15499999999997,5,3.4151000000000025,0.0,5,0,0,1,0.012594461441040039,2025-05-27 09:45:43
3897,CC1(F)CCC(F)C(F)(F)C1,10.272042607603632,100.0,170.14899999999997,4,2.871900000000002,0.0,0,0,0,1,0.008997201919555664,2025-05-27 09:45:29
2352,CCCCCC(F)C(F)CC(C)F,10.275778961156359,100.0,196.25599999999997,3,3.991000000000003,0.0,7,0,0,1,0.01873016357421875,2025-05-27 09:45:26
9581,CCCC(F)C(F)C(F)CC,10.284900507660439,100.0,168.20199999999997,3,3.2108000000000017,0.0,5,0,0,1,0.013007640838623047,2025-05-27 09:45:46
440,CC(F)CCC(C)(C)F,10.287070937094494,95.0,136.185,2,2.872700000000002,0.0,3,0,0,1,0.009909868240356445,2025-05-27 09:45:21
4473,CCC(C)CC(F)C(F)F,10.292571089638662,100.0,154.17499999999998,3,3.025800000000002,0.0,4,0,0,1,0.012282848358154297,2025-05-27 09:45:32
9042,CCC(F)(F)C(F)CCCCCF,10.29522461058344,100.0,200.21899999999997,4,3.899700000000003,0.0,7,0,0,1,0.01867961883544922,2025-05-27 09:45:46
4126,CC(C)C(F)(F)C(C)(F)F,10.301594630174508,85.0,158.138,4,2.932900000000002,0.0,2,0,0,1,0.008605718612670898,2025-05-27 09:45:32
230,CC(F)C(C)CCCF,10.304175331997566,95.0,136.185,2,2.730200000000001,0.0,4,0,0,1,0.010841131210327148,2025-05-27 09:45:21
310,CC1(F)CCCCC1,10.30782741278466,75.0,116.179,1,2.678700000000001,0.0,0,0,0,1,0.00902867317199707,2025-05-27 09:45:21
8528,CC(CCC(C)(F)F)C(F)F,10.311909015842438,100.0,172.16499999999996,4,3.323000000000002,0.0,4,0,0,1,0.00990152359008789,2025-05-27 09:45:43
283,CCC(F)CC(F)CCCC(F)F,10.315784197816113,100.0,200.21899999999997,4,3.898100000000003,0.0,7,0,0,1,0.019252538681030273,2025-05-27 09:45:21
6230,CCC(CF)CC(C)F,10.321932229580035,95.0,136.185,2,2.730200000000001,0.0,4,0,0,1,0.012789011001586914,2025-05-27 09:45:38
1840,CCCC(CF)CC(F)F,10.325416201741634,100.0,154.175,3,3.027400000000002,0.0,5,0,0,1,0.011012554168701172,2025-05-27 09:45:24
2243,CC(C)C(F)(F)CC(C)(F)F,10.325799945288951,100.0,172.16499999999996,4,3.323000000000002,0.0,3,0,0,1,0.01213693618774414,2025-05-27 09:45:26
490,CCCC(F)(F)CC(F)C(F)CC,10.336955410932944,100.0,200.21899999999997,4,3.898100000000003,0.0,6,0,0,1,0.018802165985107422,2025-05-27 09:45:21
8789,CCC(F)CCCC(F)CC,10.343450343856748,100.0,164.23899999999998,2,3.6529000000000025,0.0,6,0,0,1,0.015223503112792969,2025-05-27 09:45:43
460,CC(CCCCF)C(F)F,10.346086614484706,100.0,154.175,3,3.027400000000002,0.0,5,0,0,1,0.010250329971313477,2025-05-27 09:45:21
958,CC1(F)CCC(F)CC1F,10.349320374671723,100.0,152.159,3,2.574700000000001,0.0,0,0,0,1,0.007478952407836914,2025-05-27 09:45:21
4999,CCCCC(F)(F)C(F)(F)CC,10.351919675305261,100.0,186.19199999999995,4,3.8572000000000024,0.0,5,0,0,1,0.0352787971496582,2025-05-27 09:45:35
511,CC1CCC(F)(F)C(F)C1F,10.352176147766816,100.0,170.14899999999997,4,2.727800000000001,0.0,0,0,0,1,0.010280132293701172,2025-05-27 09:45:21
1533,CCCC(CC)CF,10.355036441876106,75.0,118.19500000000001,1,2.7822000000000013,0.0,4,0,0,1,0.011698484420776367,2025-05-27 09:45:24
3984,CCCCCCCC(F)(F)CCF,10.361812386482088,100.0,196.25599999999997,3,4.341800000000004,0.0,8,0,0,1,0.0189363956451416,2025-05-27 09:45:29
1902,FC1CCCC(F)(C(F)F)C1,10.37070431121174,100.0,170.14899999999997,4,2.871900000000002,0.0,1,0,0,1,0.0069119930267333984,2025-05-27 09:45:24
2137,CC(F)C(F)(F)C(C)(C)F,10.374169214718226,85.0,158.13799999999998,4,2.727800000000001,0.0,2,0,0,1,0.007937908172607422,2025-05-27 09:45:26
6915,CC(F)CCCCC(F)C(F)F,10.385548717516837,100.0,186.19199999999995,4,3.5080000000000027,0.0,6,0,0,1,0.013919830322265625,2025-05-27 09:45:38
2082,CC1(F)CCCC(F)C1F,10.39011280426393,100.0,152.159,3,2.574700000000001,0.0,0,0,0,1,0.008690118789672852,2025-05-27 09:45:26
121,CC(C)(C)C(F)CF,10.390653662737215,95.0,122.158,2,2.3401000000000005,0.0,1,0,0,1,0.008808612823486328,2025-05-27 09:45:21
2779,CCC(F)CCC(F)CCC(F)F,10.40179350096175,100.0,200.21899999999997,4,3.898100000000003,0.0,7,0,0,1,0.015106201171875,2025-05-27 09:45:26
2666,CC1(F)CCC(F)CC1(F)F,10.404915886568222,100.0,170.14899999999997,4,2.871900000000002,0.0,0,0,0,1,0.008712053298950195,2025-05-27 09:45:26
7800,CCCC(F)CCC(F)CC,10.405251540330601,100.0,164.23899999999998,2,3.6529000000000025,0.0,6,0,0,1,0.016933679580688477,2025-05-27 09:45:41
7931,CCC(F)CC(C)(F)C(F)F,10.412077864995908,100.0,172.165,4,3.1179000000000023,0.0,4,0,0,1,0.010562896728515625,2025-05-27 09:45:41
6223,CCCCCCCC(F)(F)C(F)F,10.418086747080967,100.0,200.21899999999997,4,4.247300000000003,0.0,7,0,0,1,0.01877880096435547,2025-05-27 09:45:38
797,CCC(F)(F)CCC(F)F,10.420036820253637,85.0,158.138,4,3.0770000000000017,0.0,4,0,0,1,0.009167909622192383,2025-05-27 09:45:21
4562,CC(C)C(F)C(F)C(C)F,10.429811247741544,100.0,154.17499999999998,3,2.6766000000000005,0.0,3,0,0,1,0.010067939758300781,2025-05-27 09:45:32
8525,FCCCCC(F)(F)C(F)CC(F)F,10.43698113710048,85.0,222.17199999999997,6,3.754800000000002,0.0,7,0,0,1,0.014733314514160156,2025-05-27 09:45:43
33,CCCCCC(F)C(F)F,10.443187073260946,100.0,154.17499999999998,3,3.169900000000002,0.0,5,0,0,1,0.008594274520874023,2025-05-27 09:45:21
268,CCC(F)C(C)CCF,10.44993319579996,95.0,136.185,2,2.730200000000001,0.0,4,0,0,1,0.011610031127929688,2025-05-27 09:45:21
5542,CC(CCCF)CC(F)F,10.456883130139012,100.0,154.175,3,3.027400000000002,0.0,5,0,0,1,0.010232686996459961,2025-05-27 09:45:35
1887,CCCCC(F)CCCCF,10.473620687392703,100.0,164.23899999999998,2,3.654500000000003,0.0,7,0,0,1,0.013099908828735352,2025-05-27 09:45:24
4292,CC(F)C(F)(F)C(C)CF,10.476092544494922,85.0,158.138,4,2.585300000000001,0.0,3,0,0,1,0.007849693298339844,2025-05-27 09:45:32
1125,FC(F)C1CCCCC1(F)F,10.494458778533676,100.0,170.14899999999997,4,3.0770000000000017,0.0,1,0,0,1,0.010447025299072266,2025-05-27 09:45:24
1501,CCCC(F)CC(F)(F)C(F)F,10.496838000036622,85.0,190.15499999999997,5,3.4151000000000025,0.0,5,0,0,1,0.009214639663696289,2025-05-27 09:45:24
366,CCCC(F)(F)CCC(F)CF,10.510648521028084,100.0,186.19199999999995,4,3.5096000000000025,0.0,6,0,0,1,0.011744499206542969,2025-05-27 09:45:21
6505,CCCC(F)C(F)CC(F)C(F)F,10.511930811588325,85.0,204.18199999999993,5,3.456000000000002,0.0,6,0,0,1,0.014876127243041992,2025-05-27 09:45:38
4615,CCCCC(F)(F)C(F)CF,10.522223054359598,100.0,172.16499999999996,4,3.119500000000002,0.0,5,0,0,1,0.008779048919677734,2025-05-27 09:45:32
3092,CC(F)(F)CCC(F)CCF,10.526044452927295,100.0,172.165,4,3.119500000000002,0.0,5,0,0,1,0.011499404907226562,2025-05-27 09:45:29
3833,CC(F)(F)CCCCCCCF,10.530519230831139,100.0,182.22899999999998,3,3.9517000000000033,0.0,7,0,0,1,0.014722347259521484,2025-05-27 09:45:29
2198,FCC(F)CC(F)CCCCCC(F)F,10.539234521518294,100.0,232.23599999999996,5,4.237800000000004,0.0,9,0,0,1,0.019223928451538086,2025-05-27 09:45:26
8065,CC(C)C(F)(F)CC(F)(F)CF,10.539853492362917,85.0,190.15499999999997,5,3.2726000000000024,0.0,4,0,0,1,0.011597394943237305,2025-05-27 09:45:43
2904,CCC(F)CCCCCCCF,10.550628018499628,100.0,178.266,2,4.0446000000000035,0.0,8,0,0,1,0.015143871307373047,2025-05-27 09:45:26
2717,CCCCCC(F)(F)CC(F)(F)C(F)F,10.553910330646271,85.0,236.19899999999996,6,4.492500000000002,0.0,7,0,0,1,0.01500082015991211,2025-05-27 09:45:26
5983,CC(CC(C)(F)F)C(F)F,10.555946186764892,85.0,158.138,4,2.932900000000002,0.0,3,0,0,1,0.00913858413696289,2025-05-27 09:45:35
1611,CCC(F)(F)C(F)CCC(F)(F)CF,10.567782188952902,85.0,222.17199999999994,6,3.754800000000002,0.0,6,0,0,1,0.014638900756835938,2025-05-27 09:45:24
24,CC(C)(C)CC(F)F,10.569042593855826,95.0,122.158,2,2.6877000000000013,0.0,1,0,0,1,0.0066471099853515625,2025-05-27 09:45:21
1048,CC1(F)CCC(F)(F)CC1F,10.571010857935672,100.0,170.14899999999997,4,2.871900000000002,0.0,0,0,0,1,0.005547761917114258,2025-05-27 09:45:24
1948,CCCC(F)(F)C(F)(F)C(C)F,10.58007275707806,85.0,190.15499999999994,5,3.4151000000000025,0.0,4,0,0,1,0.009118080139160156,2025-05-27 09:45:24
1638,CCC(F)(F)CCC(C)(F)F,10.582782670201434,100.0,172.16499999999996,4,3.467100000000002,0.0,4,0,0,1,0.010655879974365234,2025-05-27 09:45:24
1544,CCCCCC(F)C(C)F,10.592565016162878,100.0,150.212,2,3.262800000000002,0.0,5,0,0,1,0.012674093246459961,2025-05-27 09:45:24
2144,FC(F)C1(F)CCCC(F)(F)C1,10.597278602059962,85.0,188.13899999999995,5,3.169100000000002,0.0,1,0,0,1,0.008156538009643555,2025-05-27 09:45:26
1294,FCCCCCCC(F)(F)CC(F)F,10.597714002980878,100.0,218.20899999999997,5,4.196900000000003,0.0,8,0,0,1,0.012048959732055664,2025-05-27 09:45:24
9610,CCC(F)CC(F)(F)CC(C)F,10.598951310888872,100.0,186.19199999999995,4,3.5080000000000027,0.0,5,0,0,1,0.017706632614135742,2025-05-27 09:45:46
9565,CC1(F)CCC(F)(F)C(F)(F)C1,10.605526222238074,85.0,188.13899999999998,5,3.169100000000002,0.0,0,0,0,1,0.00895547866821289,2025-05-27 09:45:46
2412,CC(C)C(F)CCC(F)F,10.605611299257822,100.0,154.17499999999998,3,3.025800000000002,0.0,4,0,0,1,0.010381937026977539,2025-05-27 09:45:26
3271,CCC(F)(F)C(F)C(F)(F)CC,10.606207419896268,85.0,190.15499999999997,5,3.4151000000000025,0.0,4,0,0,1,0.012752294540405273,2025-05-27 09:45:29
799,CC1CCCC(F)C1F,10.609095290024882,95.0,134.16899999999998,2,2.4826000000000006,0.0,0,0,0,1,0.008373022079467773,2025-05-27 09:45:21
1019,CC1(F)CC(F)(F)CCC1F,10.611935579277738,100.0,170.14899999999997,4,2.871900000000002,0.0,0,0,0,1,0.03173565864562988,2025-05-27 09:45:24
4185,CCCC(C)C(F)CF,10.613442368757077,95.0,136.185,2,2.730200000000001,0.0,4,0,0,1,0.012120962142944336,2025-05-27 09:45:32
4216,FCCCCC(F)(F)CC(F)CF,10.6173897180508,85.0,204.18199999999996,5,3.459200000000002,0.0,7,0,0,1,0.014914512634277344,2025-05-27 09:45:32
9010,CCCC(CF)CCF,10.623044333503843,95.0,136.185,2,2.7318000000000016,0.0,5,0,0,1,0.008564472198486328,2025-05-27 09:45:46
1228,FC(F)C1(F)CCCCC1F,10.623659282284411,100.0,170.14899999999997,4,2.871900000000002,0.0,1,0,0,1,0.009372472763061523,2025-05-27 09:45:24
15,Fc1ccccc1,10.623837615576829,75.0,96.10399999999998,1,1.8257,0.0,0,0,0,1,0.0071713924407958984,2025-05-27 09:45:21
3801,FCCCCCCCC(F)F,10.643234818689363,100.0,168.20199999999997,3,3.561600000000003,0.0,7,0,0,1,0.011596441268920898,2025-05-27 09:45:29
6058,CC(F)C(F)C(C)C(F)F,10.660845579971953,85.0,158.13799999999998,4,2.583700000000001,0.0,3,0,0,1,0.008698701858520508,2025-05-27 09:45:38
4078,CC(F)(F)CCCCCCCCF,10.682387048242564,100.0,196.25599999999997,3,4.341800000000004,0.0,8,0,0,1,0.017824172973632812,2025-05-27 09:45:32
81,CCC(C)C(F)C(C)F,10.682904614299687,95.0,136.18499999999997,2,2.728600000000001,0.0,3,0,0,1,0.01161646842956543,2025-05-27 09:45:21
8875,CCC(F)(F)CC(C)(F)CF,10.69294176547846,100.0,172.16499999999996,4,3.119500000000002,0.0,4,0,0,1,0.008683919906616211,2025-05-27 09:45:43
233,Fc1ccc(F)cc1,10.702811640779341,95.0,114.094,2,1.9647999999999999,0.0,0,0,0,1,0.004128456115722656,2025-05-27 09:45:21
95,Fc1cccc(F)c1,10.70286063582012,95.0,114.094,2,1.9647999999999999,0.0,0,0,0,1,0.00583958625793457,2025-05-27 09:45:21
56,CCC(C)(CF)CF,10.703756828964638,95.0,122.158,2,2.3417000000000003,0.0,3,0,0,1,0.007535457611083984,2025-05-27 09:45:21
3603,CCCCC(F)(F)CC(F)C(F)F,10.705571476033793,85.0,204.18199999999996,5,3.805200000000003,0.0,6,0,0,1,0.014631986618041992,2025-05-27 09:45:29
1094,CC1(F)CCCC(F)(F)C1F,10.709498167427844,100.0,170.14899999999997,4,2.871900000000002,0.0,0,0,0,1,0.01001596450805664,2025-05-27 09:45:24
4929,CC(C)C(F)C(C)CF,10.73239614864144,95.0,136.185,2,2.586100000000001,0.0,3,0,0,1,0.012357711791992188,2025-05-27 09:45:32
5511,CC(F)CCCCCCC(F)(F)C(F)F,10.733290458034807,100.0,232.23599999999996,5,4.5854000000000035,0.0,8,0,0,1,0.02106952667236328,2025-05-27 09:45:35
3268,CCCCC(C)(F)C(F)F,10.734222524171207,100.0,154.17499999999998,3,3.169900000000002,0.0,4,0,0,1,0.011912345886230469,2025-05-27 09:45:29
4362,CC(F)CCCC(F)C(F)F,10.738130025683496,100.0,172.16499999999996,4,3.1179000000000023,0.0,5,0,0,1,0.010544300079345703,2025-05-27 09:45:32
322,CC(F)(F)CC(F)CC(F)CC(F)F,10.740333575952207,85.0,222.17199999999997,6,3.7532000000000023,0.0,6,0,0,1,0.01433563232421875,2025-05-27 09:45:21
2466,CC(C)(F)C(F)CC(F)F,10.753058941880957,85.0,158.138,4,2.727800000000001,0.0,3,0,0,1,0.008947134017944336,2025-05-27 09:45:26
1624,CCCCC(F)(F)CC(F)C(C)F,10.759796161184573,100.0,200.21899999999994,4,3.898100000000003,0.0,6,0,0,1,0.01647162437438965,2025-05-27 09:45:24
29,CCC(C)(C)C(F)F,10.769459127575681,95.0,122.15800000000002,2,2.6877000000000013,0.0,2,0,0,1,0.007076263427734375,2025-05-27 09:45:21
23,Fc1ccccc1F,10.77005048475058,95.0,114.09400000000001,2,1.9647999999999999,0.0,0,0,0,1,0.007004261016845703,2025-05-27 09:45:21
381,Fc1cc(F)cc(F)c1,10.7818059029564,95.0,132.084,3,2.1039000000000003,0.0,0,0,0,1,0.005487680435180664,2025-05-27 09:45:21
6696,CCCCC(F)C(F)CCC,10.783554354550136,100.0,164.23899999999998,2,3.6529000000000025,0.0,6,0,0,1,0.0168001651763916,2025-05-27 09:45:38
1397,CCCC(F)CC(F)(F)CF,10.789075179611066,100.0,172.165,4,3.119500000000002,0.0,5,0,0,1,0.010480880737304688,2025-05-27 09:45:24
3589,CC(C)C(F)C(F)C(C)(F)F,10.793628195487969,100.0,172.165,4,2.9738000000000016,0.0,3,0,0,1,0.0070950984954833984,2025-05-27 09:45:29
11,CCCCC(F)CC(F)(F)C(C)F,10.794912557918858,100.0,200.21899999999994,4,3.898100000000003,0.0,6,0,0,1,0.01812124252319336,2025-05-27 09:45:21
3142,CCCCC(F)C(F)(F)CC,10.796757561983666,100.0,168.20199999999997,3,3.5600000000000023,0.0,5,0,0,1,0.013153553009033203,2025-05-27 09:45:29
791,CC(C)(F)CC(F)(F)CC(F)F,10.801622780502385,85.0,190.15499999999997,5,3.4151000000000025,0.0,4,0,0,1,0.013518095016479492,2025-05-27 09:45:21
3902,CC(F)(F)CC(F)CCC(F)F,10.802893394856891,85.0,190.15499999999997,5,3.4151000000000025,0.0,5,0,0,1,0.013571977615356445,2025-05-27 09:45:29
5100,CCC(C)(F)CC(F)C(F)F,10.80382276156064,100.0,172.16499999999996,4,3.1179000000000023,0.0,4,0,0,1,0.00908660888671875,2025-05-27 09:45:35
4916,CCCC(F)(F)CCC(F)F,10.816083724738766,100.0,172.165,4,3.467100000000002,0.0,5,0,0,1,0.009212493896484375,2025-05-27 09:45:32
412,CCC(C)(F)CC(C)F,10.829523944528916,95.0,136.18499999999997,2,2.872700000000002,0.0,3,0,0,1,0.012172937393188477,2025-05-27 09:45:21
3324,CCCCC(F)C(F)CC,10.840945948789198,100.0,150.212,2,3.262800000000002,0.0,5,0,0,1,0.01362752914428711,2025-05-27 09:45:29
887,CCC(F)(F)C(F)CCCCC(C)(F)F,10.845697290610932,100.0,232.23599999999996,5,4.5854000000000035,0.0,7,0,0,1,0.020624399185180664,2025-05-27 09:45:21
3461,FCC1CCC(F)CC1(F)F,10.847298327730089,100.0,170.149,4,2.729400000000001,0.0,1,0,0,1,0.008527994155883789,2025-05-27 09:45:29
467,Fc1ccc(F)c(F)c1,10.849015965959804,95.0,132.084,3,2.1039000000000003,0.0,0,0,0,1,0.006021022796630859,2025-05-27 09:45:21
913,CCC(F)C(C)CF,10.855167497290067,95.0,122.15800000000002,2,2.3401000000000005,0.0,3,0,0,1,0.010096549987792969,2025-05-27 09:45:21
1457,CC(F)CC(F)(F)CCCC(F)F,10.856335828014037,85.0,204.18199999999996,5,3.805200000000003,0.0,6,0,0,1,0.011123418807983398,2025-05-27 09:45:24
7816,CC1CC(F)CC(F)C1F,10.878186124534999,100.0,152.159,3,2.4306,0.0,0,0,0,1,0.008208990097045898,2025-05-27 09:45:41
3761,CCCC(F)C(F)CCCCF,10.878556102051908,100.0,182.22899999999996,3,3.6025000000000027,0.0,7,0,0,1,0.016847610473632812,2025-05-27 09:45:29
4747,CC1CC(F)(F)C(F)CC1(F)F,10.884491964660613,85.0,188.13899999999995,5,3.0250000000000012,0.0,0,0,0,1,0.009132623672485352,2025-05-27 09:45:32
6523,CCCCC(F)(F)C(F)CC(C)F,10.890311963981809,100.0,200.21899999999994,4,3.898100000000003,0.0,6,0,0,1,0.018795251846313477,2025-05-27 09:45:38
1867,CCC(F)C(C)(F)C(F)F,10.899709085319305,85.0,158.138,4,2.727800000000001,0.0,3,0,0,1,0.008611679077148438,2025-05-27 09:45:24
